schema_version,source_commit,source_tree,object_format,ignored_policy,inventory_digest,inventory_rows,source_inventory_digest,index_inventory_digest,untracked_inventory_digest,ignored_inventory_digest,filesystem_inventory_digest,filesystem_entries,ledger_self_path,path,source_tracked,source_git_mode,source_object_type,source_git_blob_id,source_sha256,source_bytes,source_lines,source_content_kind,index_tracked,index_git_mode,index_git_blob_id,index_flags,index_sha256,index_bytes,index_lines,index_content_kind,source_index_state,current_scope,current_fs_type,current_fs_mode,current_git_blob_id,current_sha256,current_bytes,current_lines,current_content_kind,worktree_state,ignore_rule_source,ignore_pattern,generated_candidate_reason,category,provenance_class,git_blob_id,sha256,bytes,lines,language,format,generated,generator,public_surface,security_critical,science_critical,authority_critical,provenance_review_status,provenance_evidence,license_review_status,license_expression,license_evidence,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/live-secure-zenoh/Dockerfile.dockerignore,true,100644,blob,ce822e52b470ded27e6da525d9a305bf63bb6297,d0fb136e737f4ea6821534b9cb3ca1c5413c2e1dc8e3a0b041166d8fad16af9d,206,11,TEXT_UTF8,true,100644,ce822e52b470ded27e6da525d9a305bf63bb6297,NONE,d0fb136e737f4ea6821534b9cb3ca1c5413c2e1dc8e3a0b041166d8fad16af9d,206,11,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,ce822e52b470ded27e6da525d9a305bf63bb6297,d0fb136e737f4ea6821534b9cb3ca1c5413c2e1dc8e3a0b041166d8fad16af9d,206,11,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,ce822e52b470ded27e6da525d9a305bf63bb6297,d0fb136e737f4ea6821534b9cb3ca1c5413c2e1dc8e3a0b041166d8fad16af9d,206,11,DOCKERIGNORE,DOCKERIGNORE,NO,,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#617ea7445943386ba349b8b4017a306c4af498c884c526352ec8b195bb23e70d:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#617ea7445943386ba349b8b4017a306c4af498c884c526352ec8b195bb23e70d:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#617ea7445943386ba349b8b4017a306c4af498c884c526352ec8b195bb23e70d:PRIMARY;CH-T002-E09#617ea7445943386ba349b8b4017a306c4af498c884c526352ec8b195bb23e70d:SECONDARY;CH-T002-E11#617ea7445943386ba349b8b4017a306c4af498c884c526352ec8b195bb23e70d:PRIMARY;CH-T002-E12#617ea7445943386ba349b8b4017a306c4af498c884c526352ec8b195bb23e70d:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/live-secure-zenoh/README.md,true,100644,blob,cde5c02c85cd9f1098e6ef74913d3dfd836428a2,f40bc50f4a77e3f969d0104cfa9aaf89b5ffb61fb714ec56bf1ac3a79551dd9b,1102,21,TEXT_UTF8,true,100644,cde5c02c85cd9f1098e6ef74913d3dfd836428a2,NONE,f40bc50f4a77e3f969d0104cfa9aaf89b5ffb61fb714ec56bf1ac3a79551dd9b,1102,21,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,cde5c02c85cd9f1098e6ef74913d3dfd836428a2,f40bc50f4a77e3f969d0104cfa9aaf89b5ffb61fb714ec56bf1ac3a79551dd9b,1102,21,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,cde5c02c85cd9f1098e6ef74913d3dfd836428a2,f40bc50f4a77e3f969d0104cfa9aaf89b5ffb61fb714ec56bf1ac3a79551dd9b,1102,21,MARKDOWN,MARKDOWN,NO,,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#827d82ca8a31af85ec9beeb5c365fd0a99bf6a6cb6eab68beae2635b3d56555a:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#827d82ca8a31af85ec9beeb5c365fd0a99bf6a6cb6eab68beae2635b3d56555a:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#827d82ca8a31af85ec9beeb5c365fd0a99bf6a6cb6eab68beae2635b3d56555a:PRIMARY;CH-T002-E09#827d82ca8a31af85ec9beeb5c365fd0a99bf6a6cb6eab68beae2635b3d56555a:SECONDARY;CH-T002-E10#827d82ca8a31af85ec9beeb5c365fd0a99bf6a6cb6eab68beae2635b3d56555a:PRIMARY;CH-T002-E11#827d82ca8a31af85ec9beeb5c365fd0a99bf6a6cb6eab68beae2635b3d56555a:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/live_gate_dev_smoke.py,true,100644,blob,b3e9f416dc0e2c3f6507b461028923894882b12b,f1e2a476e3dc60fe9031a37fec8b8015f0b1f255c76a42d1866de84bd1069c34,39759,1055,TEXT_UTF8,true,100644,b3e9f416dc0e2c3f6507b461028923894882b12b,NONE,f1e2a476e3dc60fe9031a37fec8b8015f0b1f255c76a42d1866de84bd1069c34,39759,1055,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,b3e9f416dc0e2c3f6507b461028923894882b12b,f1e2a476e3dc60fe9031a37fec8b8015f0b1f255c76a42d1866de84bd1069c34,39759,1055,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,b3e9f416dc0e2c3f6507b461028923894882b12b,f1e2a476e3dc60fe9031a37fec8b8015f0b1f255c76a42d1866de84bd1069c34,39759,1055,PYTHON,PYTHON,NO,,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#57062fea91431ac7565ca879d0b0c6193e521c0586b465c2f7412133c7ace7d5:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#57062fea91431ac7565ca879d0b0c6193e521c0586b465c2f7412133c7ace7d5:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#57062fea91431ac7565ca879d0b0c6193e521c0586b465c2f7412133c7ace7d5:PRIMARY;CH-T002-E09#57062fea91431ac7565ca879d0b0c6193e521c0586b465c2f7412133c7ace7d5:SECONDARY;CH-T002-E10#57062fea91431ac7565ca879d0b0c6193e521c0586b465c2f7412133c7ace7d5:SECONDARY;CH-T002-E11#57062fea91431ac7565ca879d0b0c6193e521c0586b465c2f7412133c7ace7d5:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/live_secure_zenoh.py,true,100644,blob,3f064485d167dc42ae627833cd2559614c5b17a9,a55597e2daef8bb95d400e6eb27636f73fa28690b0ee8c768aaea848ec15035f,33667,906,TEXT_UTF8,true,100644,3f064485d167dc42ae627833cd2559614c5b17a9,NONE,a55597e2daef8bb95d400e6eb27636f73fa28690b0ee8c768aaea848ec15035f,33667,906,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,3f064485d167dc42ae627833cd2559614c5b17a9,a55597e2daef8bb95d400e6eb27636f73fa28690b0ee8c768aaea848ec15035f,33667,906,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,3f064485d167dc42ae627833cd2559614c5b17a9,a55597e2daef8bb95d400e6eb27636f73fa28690b0ee8c768aaea848ec15035f,33667,906,PYTHON,PYTHON,NO,,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#6749ff3ac8017a26b7770d0686bf417dcf656696e12d587879bd33688b0af7e9:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#6749ff3ac8017a26b7770d0686bf417dcf656696e12d587879bd33688b0af7e9:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#6749ff3ac8017a26b7770d0686bf417dcf656696e12d587879bd33688b0af7e9:PRIMARY;CH-T002-E09#6749ff3ac8017a26b7770d0686bf417dcf656696e12d587879bd33688b0af7e9:SECONDARY;CH-T002-E10#6749ff3ac8017a26b7770d0686bf417dcf656696e12d587879bd33688b0af7e9:PRIMARY;CH-T002-E11#6749ff3ac8017a26b7770d0686bf417dcf656696e12d587879bd33688b0af7e9:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/p0r-exit-gate.sh,true,100755,blob,05927d4a6cf144ba09ac1a5ffd111cc508397c42,8238fd229ffd1e95da26787d793af73523f6980cd6430ec220bd4fa2632e5a64,3977,87,TEXT_UTF8,true,100755,05927d4a6cf144ba09ac1a5ffd111cc508397c42,NONE,8238fd229ffd1e95da26787d793af73523f6980cd6430ec220bd4fa2632e5a64,3977,87,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100755,05927d4a6cf144ba09ac1a5ffd111cc508397c42,8238fd229ffd1e95da26787d793af73523f6980cd6430ec220bd4fa2632e5a64,3977,87,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,05927d4a6cf144ba09ac1a5ffd111cc508397c42,8238fd229ffd1e95da26787d793af73523f6980cd6430ec220bd4fa2632e5a64,3977,87,SHELL,SHELL,NO,,NO,YES,NO,YES,CONFIRMED,CH-T002-E09#33b986eea1fee56d9787847c3c94f9ba9865c878447e6565d4345bf993a18ff2:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#33b986eea1fee56d9787847c3c94f9ba9865c878447e6565d4345bf993a18ff2:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#33b986eea1fee56d9787847c3c94f9ba9865c878447e6565d4345bf993a18ff2:PRIMARY;CH-T002-E09#33b986eea1fee56d9787847c3c94f9ba9865c878447e6565d4345bf993a18ff2:SECONDARY;CH-T002-E10#33b986eea1fee56d9787847c3c94f9ba9865c878447e6565d4345bf993a18ff2:PRIMARY;CH-T002-E11#33b986eea1fee56d9787847c3c94f9ba9865c878447e6565d4345bf993a18ff2:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/pins.toml,true,100644,blob,54febc1fdbc02222e43855e0b8979c1870eb69d5,0cd9c3279c61266c1e926fd1fcce8cd6cab38baf119d1be9e19c7ccc12d7fcb6,2253,56,TEXT_UTF8,true,100644,54febc1fdbc02222e43855e0b8979c1870eb69d5,NONE,0cd9c3279c61266c1e926fd1fcce8cd6cab38baf119d1be9e19c7ccc12d7fcb6,2253,56,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,54febc1fdbc02222e43855e0b8979c1870eb69d5,0cd9c3279c61266c1e926fd1fcce8cd6cab38baf119d1be9e19c7ccc12d7fcb6,2253,56,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,54febc1fdbc02222e43855e0b8979c1870eb69d5,0cd9c3279c61266c1e926fd1fcce8cd6cab38baf119d1be9e19c7ccc12d7fcb6,2253,56,TOML,TOML,NO,,NO,YES,NO,YES,CONFIRMED,CH-T002-E09#5664163ceb57080af7b7a636617d1b9844ff53e1f1e29113b3aa1312324b0c82:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#5664163ceb57080af7b7a636617d1b9844ff53e1f1e29113b3aa1312324b0c82:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#5664163ceb57080af7b7a636617d1b9844ff53e1f1e29113b3aa1312324b0c82:PRIMARY;CH-T002-E09#5664163ceb57080af7b7a636617d1b9844ff53e1f1e29113b3aa1312324b0c82:SECONDARY;CH-T002-E10#5664163ceb57080af7b7a636617d1b9844ff53e1f1e29113b3aa1312324b0c82:SECONDARY;CH-T002-E12#5664163ceb57080af7b7a636617d1b9844ff53e1f1e29113b3aa1312324b0c82:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/release/current-audit-gate.sh,true,100755,blob,b6dfb981751812d95486671138364ccbe5973d11,0201235128c932b54babe6c9fd03fe5f0977916a05bda07e10fc065009b6bd05,485,14,TEXT_UTF8,true,100755,b6dfb981751812d95486671138364ccbe5973d11,NONE,0201235128c932b54babe6c9fd03fe5f0977916a05bda07e10fc065009b6bd05,485,14,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100755,b6dfb981751812d95486671138364ccbe5973d11,0201235128c932b54babe6c9fd03fe5f0977916a05bda07e10fc065009b6bd05,485,14,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,b6dfb981751812d95486671138364ccbe5973d11,0201235128c932b54babe6c9fd03fe5f0977916a05bda07e10fc065009b6bd05,485,14,SHELL,SHELL,NO,,NO,YES,NO,YES,CONFIRMED,CH-T002-E09#71c0c5b95a700d7b1f2f86b71f2d2f4e35c6a2dbb5d0bfaa97ae383bba8fdbaf:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#71c0c5b95a700d7b1f2f86b71f2d2f4e35c6a2dbb5d0bfaa97ae383bba8fdbaf:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#71c0c5b95a700d7b1f2f86b71f2d2f4e35c6a2dbb5d0bfaa97ae383bba8fdbaf:PRIMARY;CH-T002-E09#71c0c5b95a700d7b1f2f86b71f2d2f4e35c6a2dbb5d0bfaa97ae383bba8fdbaf:SECONDARY;CH-T002-E10#71c0c5b95a700d7b1f2f86b71f2d2f4e35c6a2dbb5d0bfaa97ae383bba8fdbaf:SECONDARY;CH-T002-E11#71c0c5b95a700d7b1f2f86b71f2d2f4e35c6a2dbb5d0bfaa97ae383bba8fdbaf:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/release/current-audit-resource-profile.py,true,100644,blob,e0dc9fd9390e751421f473ab93fe5c1995f9da82,aff4af99dafd4ecdc2bf3369368fc8b0f5c885458b8a6de8da1b481535cd75db,90962,2387,TEXT_UTF8,true,100644,e0dc9fd9390e751421f473ab93fe5c1995f9da82,NONE,aff4af99dafd4ecdc2bf3369368fc8b0f5c885458b8a6de8da1b481535cd75db,90962,2387,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,e0dc9fd9390e751421f473ab93fe5c1995f9da82,aff4af99dafd4ecdc2bf3369368fc8b0f5c885458b8a6de8da1b481535cd75db,90962,2387,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,e0dc9fd9390e751421f473ab93fe5c1995f9da82,aff4af99dafd4ecdc2bf3369368fc8b0f5c885458b8a6de8da1b481535cd75db,90962,2387,PYTHON,PYTHON,NO,,NO,YES,NO,YES,CONFIRMED,CH-T002-E09#6d7ac6f1480fbc7b5f5cba7516318d98ac54cf740ca204927f205ed57a39850b:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#6d7ac6f1480fbc7b5f5cba7516318d98ac54cf740ca204927f205ed57a39850b:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#6d7ac6f1480fbc7b5f5cba7516318d98ac54cf740ca204927f205ed57a39850b:PRIMARY;CH-T002-E09#6d7ac6f1480fbc7b5f5cba7516318d98ac54cf740ca204927f205ed57a39850b:SECONDARY;CH-T002-E11#6d7ac6f1480fbc7b5f5cba7516318d98ac54cf740ca204927f205ed57a39850b:SECONDARY;CH-T002-E12#6d7ac6f1480fbc7b5f5cba7516318d98ac54cf740ca204927f205ed57a39850b:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/release/current-file-review-ledger.py,false,,,,,,,,true,100644,ae33ceeda601b27724b8a0868cdd5e1c0741293f,NONE,56b8af777db52e6c1e721bcdae92636f84c4ded8a1b3bdfbc85689d2835910d7,163706,4439,TEXT_UTF8,ADDED_TO_INDEX,TRACKED,REGULAR,100644,ae33ceeda601b27724b8a0868cdd5e1c0741293f,56b8af777db52e6c1e721bcdae92636f84c4ded8a1b3bdfbc85689d2835910d7,163706,4439,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,POST_CUT_INDEX_ENTRY,ae33ceeda601b27724b8a0868cdd5e1c0741293f,56b8af777db52e6c1e721bcdae92636f84c4ded8a1b3bdfbc85689d2835910d7,163706,4439,PYTHON,PYTHON,NO,,NO,YES,NO,YES,CONFIRMED,CH-T002-E09#0a83154228f894d560c61c6b56c37018bc3740302d9e6d3e19f970c893b0eb45:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#0a83154228f894d560c61c6b56c37018bc3740302d9e6d3e19f970c893b0eb45:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#0a83154228f894d560c61c6b56c37018bc3740302d9e6d3e19f970c893b0eb45:PRIMARY;CH-T002-E09#0a83154228f894d560c61c6b56c37018bc3740302d9e6d3e19f970c893b0eb45:SECONDARY;CH-T002-E11#0a83154228f894d560c61c6b56c37018bc3740302d9e6d3e19f970c893b0eb45:SECONDARY;CH-T002-E12#0a83154228f894d560c61c6b56c37018bc3740302d9e6d3e19f970c893b0eb45:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,tools/release/current_audit_test_fixtures.py,true,100644,blob,a5cce2b7d7be88a9bfa47fff2db762cb18db526a,9f04237dda41d46670cb4d8963606b9b6fe0e12a386a9780d0869cf12c48324b,11477,374,TEXT_UTF8,true,100644,a5cce2b7d7be88a9bfa47fff2db762cb18db526a,NONE,9f04237dda41d46670cb4d8963606b9b6fe0e12a386a9780d0869cf12c48324b,11477,374,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,a5cce2b7d7be88a9bfa47fff2db762cb18db526a,9f04237dda41d46670cb4d8963606b9b6fe0e12a386a9780d0869cf12c48324b,11477,374,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,TOOLING,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,a5cce2b7d7be88a9bfa47fff2db762cb18db526a,9f04237dda41d46670cb4d8963606b9b6fe0e12a386a9780d0869cf12c48324b,11477,374,PYTHON,PYTHON,NO,,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#21a9ff6fbced15e8f6bfd65aba96fa6a7820c4bdeb3b6655525771851d71704b:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#21a9ff6fbced15e8f6bfd65aba96fa6a7820c4bdeb3b6655525771851d71704b:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#21a9ff6fbced15e8f6bfd65aba96fa6a7820c4bdeb3b6655525771851d71704b:PRIMARY;CH-T002-E09#21a9ff6fbced15e8f6bfd65aba96fa6a7820c4bdeb3b6655525771851d71704b:SECONDARY;CH-T002-E10#21a9ff6fbced15e8f6bfd65aba96fa6a7820c4bdeb3b6655525771851d71704b:SECONDARY;CH-T002-E12#21a9ff6fbced15e8f6bfd65aba96fa6a7820c4bdeb3b6655525771851d71704b:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
